1.1.1.1             # awms-network.com
185.23.213.182      # beeg.online
185.23.214.98       # i.nhentai.net
185.23.215.50       # 3prn.com
185.23.215.70       # blackporn.pics
185.23.253.5        # youpornxvideos.net
185.25.184.198      # banner.czech-sex.cz
185.25.184.209      # justporn.com
185.25.185.106      # pornodomobilu.cz
185.25.185.110      # ceskeporno.cz
185.27.140.190      # flirtmee.nl
185.32.188.113      # classificadosx.net
185.32.189.64       # ptencontros.com
185.32.189.118      # acompanhantes.pt
185.32.189.181      # classificadosx.com
185.32.190.6        # piquete24h.com
185.33.144.185      # porno-free.cz
185.37.231.181      # bestialitytaboo.tv
185.38.185.113      # epicomg.com
185.39.139.44       # pawn.se
185.39.139.90       # lesbiandimes.com
185.43.223.114      # proporno.org
185.49.146.138      # analpics.com
185.49.146.139      # boobsgirls.com
185.49.146.140      # chubbygirlpics.com
185.51.202.251      # patogh.me
185.51.245.229      # erobodio.com
185.52.1.63         # sexygirlbutts.com
185.52.189.101      # xhit.com
185.53.162.165      # horriblevideos.com
185.53.177.20       # flashmediaportal.com
185.53.177.31       # austrian-angels.at
185.56.74.69        # 1800800.co.il
185.56.234.63       # coffetubehd.com
185.58.74.202       # 2d-market.com
185.58.140.198      # mommyneedsmoney.com
185.59.209.147      # freesex.cz
185.62.39.74        # 3danimeworld.com
185.62.39.75        # adultsexgames.biz
185.62.39.78        # desire-xx.supertop-100.com
185.64.216.12       # dlouha-videa.cz
185.65.105.59       # asian-porn.pro
185.66.141.139      # xn--xvideos-espaol-1nb.com
185.66.143.184      # picbaron.com
185.68.16.141       # 911asians.com
185.70.104.23       # shentai.org
185.71.62.104       # webcamsz.nl
185.73.220.13       # milfclips.net
185.73.220.14       # pornlist.tv
185.73.220.24       # darkcategories.com
185.73.220.30       # nudeteenwhore.com
185.73.220.197      # tubsexer.com
185.73.220.202      # bhabhixxx.pro
185.73.220.216      # amateurporn.su
185.73.220.218      # xnxxx.su
185.73.221.18       # momsex.biz
185.73.221.39       # just.porn
185.73.221.56       # maturexxxtube.pro
185.73.221.111      # amateurpics.site
185.73.221.114      # sexpuss.org
185.73.221.119      # blacknakedgirl.com
185.73.221.140      # ebalovo.pro
185.73.221.141      # ebalovo.mobi
185.73.221.144      # mature-laid.com
185.73.221.147      # asian18tube.com
185.73.221.168      # shemalehd.sex
185.73.221.201      # pornsexer.com
185.73.221.211      # driveprontube.com
185.73.221.212      # exaltedporn.com
185.73.221.213      # sexhdfor.me
185.73.221.214      # 1classtube.com
185.73.221.217      # asianporn24.com
185.73.222.82       # 7287975.cdnbay.com
185.73.223.1        # a1.byxxxporn.com
185.73.223.2        # cdn.18andabused.tv
185.75.252.101      # mobile-edge78.bcvcdn.com
185.75.252.140      # bngpt.com
185.75.253.85       # bngpt.com
185.75.253.104      # bongacams.at
185.75.253.108      # cams4bitcoin.com
185.75.254.14       # mobile-edge21.bcvcdn.com
185.75.254.233      # members.cfnmidol.com
185.80.7.13         # bangporn.org
185.80.234.71       # imgdawgknuttz.com
185.87.187.145      # blueangel.nl
185.87.187.166      # webcamsexfan.nl
185.88.180.167      # de.porn.com
185.88.180.183      # de.porn.com
185.88.181.2        # xvideos5.com
185.88.181.3        # xvideos5.com
185.88.181.4        # xvideos5.com
185.88.181.5        # xvideos5.com
185.88.181.6        # xvideos5.com
185.88.181.7        # xvideos5.com
185.88.181.8        # xvideos5.com
185.88.181.9        # xvideos5.com
185.88.181.10       # xvideos5.com
185.88.181.11       # xvideos5.com
185.88.181.17       # info.xvideos.red
185.88.181.18       # info.xvideos.red
185.88.181.53       # asianporn.com
185.88.181.54       # asianporn.com
185.88.181.55       # asianporn.com
185.88.181.56       # asianporn.com
185.88.181.57       # asianporn.com
185.88.181.58       # asianporn.com
185.88.181.59       # asianporn.com
185.88.181.60       # asianporn.com
185.90.57.150       # massagens.net
185.93.1.241        # 3050.b-cdn.net
185.93.1.244        # o.m-hentai.net
185.93.1.249        # cdn42.corbinfisher.com
185.93.1.251        # cdn.hypnotube.com
185.94.236.49       # lustery.com
185.94.237.93       # galleries.private.com
185.94.237.104      # xasiat.com
185.94.237.105      # japteenx.com
185.94.237.130      # porndoe.com
185.94.237.137      # privatecastings.com
185.94.237.138      # enter.privatecastings.com
185.94.237.226      # staxus.com
185.94.237.235      # live.hegre.com
185.94.238.144      # doubleviking.com
185.94.239.26       # taxidrivermovie.com
185.94.239.38       # adressesx.com
185.98.52.1         # ip170594651.ahcdn.com
185.98.52.2         # ip170594652.ahcdn.com
185.98.52.3         # ip222227601.ahcdn.com
185.98.52.5         # ip72057793.ahcdn.com
185.98.52.9         # ip201207867.ahcdn.com
185.98.52.11        # ip195619381.ahcdn.com
185.98.52.26        # ip62819793.ahcdn.com
185.98.52.30        # ip68745284.ahcdn.com
185.98.52.31        # ip68745399.ahcdn.com
185.98.52.32        # ip170594817.ahcdn.com
185.98.52.34        # ip68744479.ahcdn.com
185.98.52.35        # ip68744528.ahcdn.com
185.98.52.36        # ip92526562.ahcdn.com
185.98.52.52        # ip170595212.ahcdn.com
185.98.52.56        # ip74318233.ahcdn.com
185.98.52.57        # ip74318250.ahcdn.com
185.98.52.58        # ip170595312.ahcdn.com
185.98.52.60        # ip78770016.ahcdn.com
185.98.52.61        # ip78766493.ahcdn.com
185.98.52.69        # ip170594516.ahcdn.com
185.98.52.83        # ip222815640.ahcdn.com
185.98.52.87        # ip98973232.ahcdn.com
185.98.52.90        # ip62819791.ahcdn.com
185.98.52.94        # ip68745282.ahcdn.com
185.98.52.98        # ip68744477.ahcdn.com
185.98.52.99        # ip68744526.ahcdn.com
185.98.52.106       # ip106520231.ahcdn.com
185.98.52.108       # ip174104918.ahcdn.com
185.98.52.133       # ip72057797.ahcdn.com
185.98.52.154       # ip62819794.ahcdn.com
185.98.52.156       # ip127619340.ahcdn.com
185.98.52.162       # ip68744478.ahcdn.com
185.98.52.164       # ip92526672.ahcdn.com
185.98.52.184       # ip78770017.ahcdn.com
185.98.52.185       # ip78766494.ahcdn.com
185.98.52.192       # ip72057795.ahcdn.com
185.98.52.197       # ip170594821.ahcdn.com
185.98.52.199       # ip201285370.ahcdn.com
185.98.52.219       # ip78770015.ahcdn.com
185.98.52.220       # ip78766492.ahcdn.com
185.98.52.224       # ip92395025.ahcdn.com
185.98.53.2         # ads.adxadserv.com
185.98.53.29        # adxadserv.com
185.98.54.25        # porndr.com
185.98.55.22        # boyspornpics.com
185.98.55.81        # ar.sex-porn.cam
185.98.55.200       # trannygem.com
185.98.55.205       # gayck.com
185.99.71.201       # tainster.com
185.100.85.223      # letsjerk.com
185.100.87.48       # rule34.paheal.net
185.101.158.100     # boys.kink6.net
185.101.158.113     # girlsbooking.ch
185.101.158.187     # seitensprung-damen.com
185.104.28.238      # angela.nl
185.104.29.52       # webcamsexnaakt.nl
185.104.29.104      # bekijkporno.nl
185.104.29.114      # kodiefiles.nl
185.104.29.152      # webcamsexsites.eu
185.105.163.87      # snapcheat.app
185.106.128.97      # zbeng.co.il
185.106.140.7       # lop.perfecttitspics.com
185.107.44.3        # i.nhentai.net
185.107.44.82       # toy.alastonsuomi.com
185.107.44.85       # boy.alastonsuomi.com
185.107.44.87       # alastonsuomi.com
185.107.56.52       # porn-hd-videos.info
185.107.56.53       # yesteenfuck.com
185.107.56.54       # bos.so
185.107.56.55       # 3d-porn-pictures.com
185.107.56.57       # 100freeteenseries.com
185.107.56.58       # boundslutpics.com
185.107.56.59       # 1ladyboytube.com
185.107.56.60       # fuckteensporn.com
185.107.56.192      # boobs-4u.com
185.107.56.193      # cdn.javsun.net
185.107.56.194      # hentaistream.co
185.107.56.195      # camclips.to
185.107.56.197      # olderhottube.com
185.107.56.198      # jpangels.com
185.107.56.199      # angela21.com
185.107.56.200      # celebrity-fakes.net
185.107.58.1        # fritchy.com
185.107.58.2        # fritchy.com
185.107.71.82       # pixroute.com
185.107.80.52       # unusualporn.net
185.107.81.233      # motherlessmedia.com
185.107.82.214      # yuvutu.com
185.107.82.217      # collectionofbestporn.com
185.107.92.224      # cdn5-thumbs.motherlessmedia.com
185.109.48.83       # fak.xxx
185.110.92.40       # pornolab.net
185.110.92.41       # pornolab.net
185.110.217.86      # bobs-tube.com
185.117.89.8        # hairybushgirls.com
185.120.69.189      # hwnds.ddfstatic.com
185.120.71.24       # account.analvids.com
185.120.71.25       # account.analvids.com
185.120.71.26       # account.analvids.com
185.120.71.137      # nats.ddfcash.com
185.120.71.138      # 1by-day.com
185.120.71.139      # 1by-day.com
185.125.56.223      # rateme.km.ru
185.126.34.43       # casacherda.nl
185.128.239.39      # angelina-nue.over-blog.com
185.128.239.52      # cinextravadaz.blogs.allocine.fr
185.128.239.66      # angelgabriel.over-blog.com
185.128.239.110     # angelface.canalblog.com
185.128.239.111     # angelface.canalblog.com
185.129.60.154      # shemalewiki.com
185.132.134.86      # dash-s1-n10-nl-cdn.eporner.com
185.132.134.87      # dash-s2-n10-nl-cdn.eporner.com
185.132.134.130     # dash-s4-n10-nl-cdn.eporner.com
185.132.134.138     # dash-s7-n10-nl-cdn.eporner.com
185.132.134.228     # dash-s5-n10-nl-cdn.eporner.com
185.132.134.242     # mynakedselfie.com
185.132.176.97      # shemale.movie
185.132.179.103     # enter.en.cumlouder.com
185.133.35.13       # ladycomfort.com.ar
185.140.12.45       # photo.voffka.com
185.145.46.179      # xhqtube.com
185.149.132.22      # kindgirls.icu
185.149.132.56      # xnxxcomvideos.com
185.149.132.62      # gradeuptube.com
185.149.132.63      # hdready.xxx
185.149.132.131     # avidolpics.com
185.149.132.132     # jav-pics.com
185.149.132.153     # muchfuck.com
185.149.132.181     # adult-tuber.com
185.149.132.188     # hobby.porn
185.149.133.10      # videoamateurporn.com
185.149.133.11      # wowteenporno.com
185.149.133.194     # pm1.pvvstream.pro
185.149.133.206     # kinkytube.net
185.149.133.228     # vid109.hobby.porn
185.151.30.151      # harem.pt
185.151.30.178      # angelesangelwitch.com
185.154.225.12      # aventuresmatures.fr
185.154.225.17      # date.milf-area.dk
185.159.83.78       # thehairylady.com
185.162.8.61        # matures.porn
185.162.11.252      # hairyblackbabes.com
185.162.128.68      # redpornpictures.com
185.162.128.72      # bbwtube.me
185.162.130.23      # teenageporn.pro
185.162.171.111     # bestialitygirls.com
185.173.111.84      # gaybananasbrasil.com
185.175.85.48       # porno-videa.tv
185.177.92.38       # ice-gay.com
185.177.92.43       # hdpornpictures.com
185.177.92.44       # grannytubes.com
185.177.92.239      # tubemilf.com
185.177.92.248      # bigrawtube.com
185.177.93.11       # vintagetube.xxx
185.177.94.5        # momtits.com
185.178.208.131     # ibradome.com
185.178.208.154     # freeomovie.to
185.178.208.171     # anidex.info
185.178.208.177     # chochox.com
185.178.208.182     # milfnut.com
185.178.208.187     # akuma.moe
185.178.208.188     # leaknudes.com
185.178.210.45      # eroticity.net
185.178.210.60      # pornsavant.com
185.178.210.61      # porncoven.com
185.180.198.27      # thematurelady.com
185.180.198.91      # olimptraffic.com
185.180.223.51      # american-porno.com
185.181.60.139      # throatlust.com
185.182.56.92       # webcamsexutrecht.nl
185.182.56.169      # darkangelonline.nl
185.182.56.187      # bestcamsites.online
185.182.57.108      # jennaclub.be
185.182.193.130     # between-legs.com
185.182.193.131     # nitrovideo.com
185.183.32.122      # hentaigasm.com
185.185.15.1        # video.xhcdn.com
185.185.15.2        # pornodom.tzwznic.ahcdn.com
185.185.15.4        # hclips.ahcdn.com
185.185.15.7        # ahhttp.porndig.com
185.185.15.10       # mov.anybunny.tv
185.185.15.12       # vcdn.xozilla.com
185.185.15.13       # stream.sunporno.com
185.185.15.14       # 11625574.ahcdn.com
185.185.15.16       # 11779494.ahcdn.com
185.185.15.17       # 6990425.ahcdn.com
185.185.15.19       # 15876526.ahcdn.com
185.189.68.95       # hotfucktube.com
185.189.70.44       # nakedasspics.com
185.189.70.59       # bigboobporn.com
185.189.195.74      # vsexshop.ru
185.191.127.218     # fapfappy.com
185.191.170.23      # hdbigtitstube.com
185.196.193.34      # fapcat.com
185.196.232.7       # apina.biz
185.197.160.108     # lerochka.com
185.197.162.176     # oldies.name
185.197.162.179     # freehotporntubes.com
185.197.162.180     # xteen.name
185.198.165.39      # russiainporn.com
185.198.167.221     # sexsaoy.com
185.199.38.9        # sexgr.net
185.201.150.252     # monika.co.il
185.202.173.153     # indapool.com
185.206.62.73       # tv.fakings.com
185.206.180.74      # pornoxxx.it
185.206.180.114     # sex-sucom.com
185.206.180.161     # brandie.info
185.206.180.167     # pornwild.to
185.207.236.22      # xhamster36.com
185.207.236.37      # xhamster18.desi
185.207.236.46      # xhwide2.com
185.207.236.48      # xhamster17.desi
185.207.236.54      # xhamster16.desi
185.207.236.56      # xhwebsite.com
185.207.236.57      # xhamster15.desi
185.207.236.73      # xhamster12.desi
185.207.236.74      # xhamster11.desi
185.207.236.81      # xhamster8.desi
185.207.236.117     # xhamster4.desi
185.207.236.119     # xh.video
185.207.236.120     # xhamster3.desi
185.207.236.125     # xhamster2.desi
185.207.236.149     # xhamster36.com
185.207.236.172     # xhwide2.com
185.207.236.174     # xhamster17.desi
185.207.236.180     # xhamster16.desi
185.207.236.182     # xhwebsite.com
185.207.236.183     # xhamster15.desi
185.207.236.193     # xhamster18.desi
185.207.236.199     # xhamster12.desi
185.207.236.200     # xhamster11.desi
185.207.236.207     # xhamster8.desi
185.207.236.243     # xhamster4.desi
185.207.236.245     # xh.video
185.207.236.246     # xhamster3.desi
185.207.236.251     # xhamster2.desi
185.208.128.17      # ip255728808.stream.sunporno.com
185.208.129.193     # ip186276701.ahcdn.com
185.208.129.195     # ip186278762.ahcdn.com
185.208.130.2       # ip219407811.ahcdn.com
185.208.130.4       # ip219431340.ahcdn.com
185.208.130.18      # ip230613642.ahcdn.com
185.208.130.26      # ip230614990.ahcdn.com
185.208.130.28      # ip230617620.ahcdn.com
185.208.130.64      # ip219408796.ahcdn.com
185.208.130.66      # ip219409622.ahcdn.com
185.208.130.68      # ip219431357.ahcdn.com
185.208.130.72      # ip230614840.ahcdn.com
185.208.130.76      # ip230617361.ahcdn.com
185.208.130.84      # ip230617622.ahcdn.com
185.208.130.128     # ip230310017.ahcdn.com
185.208.130.130     # ip230310161.ahcdn.com
185.208.130.132     # ip230310230.ahcdn.com
185.208.130.136     # ip230614842.ahcdn.com
185.208.130.138     # ip230617050.ahcdn.com
185.208.130.142     # ip230613647.ahcdn.com
185.208.130.146     # ip230614994.ahcdn.com
185.208.130.150     # ip230617871.ahcdn.com
185.208.130.206     # ip230613640.ahcdn.com
185.208.131.1       # ip225523626.ahcdn.com
185.208.131.10      # ip226019260.ahcdn.com
185.208.164.44      # pfuenzle.online
185.212.71.56       # youpornx.com
185.212.148.152     # sexxes.co.il
185.213.16.221      # pornhdvideo.org
185.213.89.6        # nu-bay.com
185.213.89.8        # watchmygf.sex
185.213.89.19       # porn-hd.xxx
185.213.89.20       # fulltube.xxx
185.213.89.32       # hdpornvideo.xxx
185.213.89.38       # sexm.xxx
185.213.89.49       # xxxvideor.com
185.213.89.51       # fullhdxxx.com
185.213.89.52       # hdpornt.com
